AgencyGroupID,GroupCode,GroupName,GroupHead,ClusterCode,ParentGroupCode,DirectorateCode,Added_by,entry_stamp,last_modified_by,last_modified,DELETED,office_type
757,NCR-FO-DRMD-DRIMS,FO Regional Response & Information Management Section,NULL,NULL,NCR-FO-DRMD,13,NULL,NULL,NULL,NULL,0,2
758,NCR-FO-DRMD-DRRMS,FO Disaster Response Rehabilitation Managment Section,NULL,NULL,NCR-FO-DRMD,13,NULL,NULL,NULL,NULL,0,2
759,NCR-FO-DRMD-RROS,FO Regiona Resource Operation Section,NULL,NULL,NCR-FO-DRMD,13,NULL,NULL,NULL,NULL,0,2
760,NCR-FO-FMD,FO Financial Management Division,NULL,NULL,NCR-FO-OARDA,13,NULL,NULL,NULL,NULL,0,2
761,NCR-FO-FMD-AS,FO Accounting Section,NULL,NULL,NCR-FO-FMD,13,NULL,NULL,NULL,NULL,0,2
762,NCR-FO-FMD-BS,FO Budget Section,NULL,NULL,NCR-FO-FMD,13,NULL,NULL,NULL,NULL,0,2
763,NCR-FO-FMD-CS,FO Cash Section,NULL,NULL,NCR-FO-FMD,13,NULL,NULL,NULL,NULL,0,2
764,NCR-FO-HRMDD,FO Human Resource Management and Development Division,NULL,NULL,NCR-FO-OARDA,13,NULL,NULL,NULL,NULL,0,2
765,NCR-FO-HRMDD-HRPPMS,FO Human Resource Planning and Performance Management Section,NULL,NULL,NCR-FO-HRMDD,13,NULL,NULL,NULL,NULL,0,2
766,NCR-FO-HRMDD-HRWS,FO Human Resource Welfare Section,NULL,NULL,NCR-FO-HRMDD,13,NULL,NULL,NULL,NULL,0,2
767,NCR-FO-HRMDD-LDS,FO Learning and Development Section,NULL,NULL,NCR-FO-HRMDD,13,NULL,NULL,NULL,NULL,0,2
768,NCR-FO-HRMDD-PAS,FO Personal Administration Section,NULL,NULL,NCR-FO-HRMDD,13,NULL,NULL,NULL,NULL,0,2
769,NCR-FO-IAU,FO Internal Audit Unit,NULL,NULL,NCR-FO-ORD,13,NULL,NULL,NULL,NULL,0,2
770,NCR-FO-KC,FO Kalhi-CIDSS PMO,NULL,NULL,NCR-FO-PROSD,13,NULL,NULL,NULL,NULL,0,2
771,NCR-FO-LU,FO Legal Unit,NULL,NULL,NCR-FO-ORD,13,NULL,NULL,NULL,NULL,0,2
772,NCR-FO-OARDA,FO Office of Assistant Regional Director for Administration,NULL,NULL,NCR-FO-ORD,13,NULL,NULL,NULL,NULL,0,2
773,NCR-FO-OARDO,FO Office of Assistant Regional Director for Operation,NULL,NULL,NCR-FO-ORD,13,NULL,NULL,NULL,NULL,0,2
774,NCR-FO-ORD,FO Office of the Regional Director,NULL,NULL,NULL,13,NULL,NULL,NULL,NULL,0,2
775,NCR-FO-ORD-STU,FO Social Technology Unit,NULL,NULL,III-FO-ORD,13,NULL,NULL,NULL,NULL,0,2
776,NCR-FO-PPD,FO Policy and Plans Division,NULL,NULL,NCR-FO-ORD,13,NULL,NULL,NULL,NULL,0,2
777,NCR-FO-PPD-ICT,FO Information & Planning Communication Technology Section,NULL,NULL,NCR-FO-ORD,13,NULL,NULL,NULL,NULL,0,2
778,NCR-FO-PPD-NHTS,FO National Household Targetting Section,NULL,NULL,NCR-FO-ORD,13,NULL,NULL,NULL,NULL,0,2
779,NCR-FO-PPD-PDPS,FO Policy Development and Planning Section,NULL,NULL,III-FO-PPD,13,NULL,NULL,NULL,NULL,0,2
780,NCR-FO-PPD-SS,FO Standard Section,NULL,NULL,NCR-FO-ORD,13,NULL,NULL,NULL,NULL,0,2
781,NCR-FO-PPD-UCT,FO Unconditional Cash Transfer,NULL,NULL,III-FO-PPD,13,NULL,NULL,NULL,NULL,0,2
782,NCR-FO-PROMSD,FO Promotive Service Division,NULL,NULL,NCR-FO-OARDO,13,NULL,NULL,NULL,NULL,0,2
783,NCR-FO-PROMSD-EPAHP,FO Enhance Partnership Against Hunger and Poverty,NULL,NULL,III-FO-PROMSD,13,NULL,NULL,NULL,NULL,0,2
784,NCR-FO-PROMSD-SLP,FO Sustainable Livelihood Program PMO,NULL,NULL,NCR-FO-PROSD,13,NULL,NULL,NULL,NULL,0,2
785,NCR-FO-PSD,FO Protective Service Division,NULL,NULL,NCR-FO-OARDO,13,NULL,NULL,NULL,NULL,0,2
786,NCR-FO-PSD-CBS,FO Capacity Building Section,NULL,NULL,NCR-FO-PSD,13,NULL,NULL,NULL,NULL,0,2
787,NCR-FO-PSD-CBSS,FO Center Based Services Section,NULL,NULL,NCR-FO-PSD,13,NULL,NULL,NULL,NULL,0,2
788,NCR-FO-PSD-CIS,FO Crisis Intervention Section,NULL,NULL,NCR-FO-PSD,13,NULL,NULL,NULL,NULL,0,2
789,NCR-FO-PSD-COMBS,FO Community Based Services Section,NULL,NULL,NCR-FO-PSD,13,NULL,NULL,NULL,NULL,0,2
790,NCR-FO-SMU,FO Social Marketing Unit,NULL,NULL,NCR-FO-ORD,13,NULL,NULL,NULL,NULL,0,2
791,NHTO,National Household Targeting Office,DIR. JUSTIN CAESAR ANTHONY D. BATOCABE,NULL,OASOSEC,CO,16,9/12/2014 17:27,68,NULL,0,2
792,NHTO-ITD,National Household Targeting Office-Information  Technology Division,OIC DC. JOHN PATRICK S. LA-ANAN,NULL,NHTO,CO,68,5/6/2019 7:43,68,NULL,0,3
793,NHTO-OPSD,National Household Targeting Office-Operations Division,OIC DC. ALJO R. QUINTANS,NULL,NHTO,CO,68,5/6/2019 7:44,68,NULL,0,3
794,NRLMB,National Resource and Logistics Management Bureau,DIR. EMMANUEL P. PRIVADO,NULL,OASDRM,CO,68,5/6/2019 7:55,68,NULL,0,2
795,NRLMB-AD,National Resource and Logistics Management Bureau-Administrative Division,OIC DC.SOFIA D. MENDIOLA,NULL,NRLMB,CO,68,5/6/2019 7:54,68,NULL,0,3
796,NRLMB-LMD,National Resource and Logistics Management Bureau-Logistics Management Division,OIC DC. RONALD J. REONAL,NULL,NRLMB,CO,68,5/6/2019 7:56,68,NULL,0,3
797,NRLMB-RMB,National Resource and Logistics Management Bureau-Resource Management Division,OIC DC. EUNICE A. ANGCAO,NULL,NRLMB,CO,68,5/6/2019 7:57,68,NULL,0,3
798,O,O,GERMAINE TRITTLE P. LEONIN,NULL,PMS,CO,68,5/6/2019 14:51,14,2/22/2022 10:48,0,3
799,OAS-A,Office of the Assistant Secretary for Administration,ASEC. RODOLFO M. SANTOS,NULL,OUS GASS,CO,68,5/6/2019 8:00,102,2/24/2022 14:59,0,1
800,OAS-DRM,Office of the Assistant Secretary for Disaster Response Management,ASEC. RODOLFO M. ENCABO,NULL,OUSDRM,CO,68,2/13/2020 10:34,102,2/24/2022 14:59,0,1
801,OAS-LA,Office of the Assistant Secretary for Luzon Affairs,ASEC. JOSE ANTONIO R. HERNANDEZ,NULL,OUS SC,CO,68,5/6/2019 8:32,102,2/24/2022 15:00,0,1
802,OAS-MA,Office of the Assistant Secretary for Mindanao Affairs ,NULL,NULL,NULL,CO,14,2/7/2022 14:21,102,2/24/2022 8:14,0,1
803,OAS-OSEC,Office of the Assistant Secretary for OSEC Concerns,ASEC. JOSE ANTONIO R. HERNANDEZ,NULL,OUSSWD,CO,68,3/4/2019 10:16,102,2/24/2022 15:00,0,1
804,OAS-PP,Office of the Assistant Secretary for Policy and Plans,ASEC. JOSELINE P. NIWANE,NULL,OUSPP,CO,68,5/6/2019 8:54,102,2/24/2022 15:00,0,1
805,OAS-SCB,Office of the Assistant Secretary for Standards and Capacity Building,ASEC. NOEL M. MACALALAD,NULL,OUSSCB,CO,68,5/6/2019 9:31,102,2/24/2022 15:01,0,1
806,OAS-SPP,Office of the Assistant Secretary for Specialized Programs,ASEC. RHEA B. PEÑAFLOR,NULL,OUSOPERATIONS,CO,68,5/6/2019 9:17,102,2/24/2022 15:01,0,1
807,OAS-SS,Office of the Assistant Secretary for Support Services,OIC MARIA CASSANDRA M. URBIZTONDO,NULL,OUSGASS,CO,68,5/6/2019 9:46,102,2/24/2022 15:01,0,1
808,OAS-STP,Office of the Assistant Secretary for Statutory Programs,ASEC. GLENDA D. RELOVA,NULL,OUSOPERATIONS,CO,68,5/6/2019 9:38,102,2/24/2022 15:01,0,1
809,OAS-VA,Office of the Assistant Secretary for Visayas Affairs,MARIJOY D. SEGUI,NULL,OUSSC,CO,68,5/6/2019 9:59,102,2/24/2022 15:02,0,1
810,OO,OO,NULL,NULL,NULL,CO,13,2/2/2022 11:24,3,7/29/2022 16:24,1,1
811,OOO,Office of the Undersecretary for Special Concerns1,USEC. CAMILO G. GUDMALIN,NULL,OSEC,CO,68,5/6/2019 14:06,3,7/29/2022 16:25,1,1
812,OSEC,Office of the Secretary,SEC. ROLANDO JOSELITO D. BAUTISTA,NULL,OSEC,CO,16,9/12/2014 17:31,68,NULL,0,1
813,OSM,Office for Strategy Management ,NULL,NULL,NULL,CO,13,2/2/2022 14:46,14,2/22/2022 9:17,0,3
814,OUS-DRM,Office of the Undersecretary for Disaster Response Management,USEC. FELICISIMO C. BUDIONGAN,NULL,OSEC,CO,68,5/6/2019 13:45,102,2/24/2022 15:02,0,1
815,OUS-GASS,Office of the Undersecretary for General Administration and Support Services,USEC. JOSE ERNESTO B. GAVIOLA,NULL,OSEC,CO,68,5/6/2019 13:53,102,2/24/2022 15:02,0,1
816,OUS-ISP,Office of the Undersecretary for Inclusive and Sustainable Peace,USEC. RENE GLEN O. PAJE,NULL,OSEC,CO,68,3/26/2019 11:04,102,2/24/2022 15:02,0,1
817,OUS-LLA,Office of the Undersecretary for Legislative and Liaison Affairs,NULL,NULL,NULL,CO,4,2/7/2022 9:03,4,2/7/2022 9:09,0,1
818,OUS-O,Office of the Undersecretary for Operations,USEC. AIMEE T. NERI,NULL,OSEC,CO,68,5/6/2019 10:29,102,2/24/2022 15:02,0,1
819,OUS-PP,Office of the Undersecretary for Policy and Plans,USEC. LUZVIMINDA C. ILAGAN,NULL,OSEC,CO,68,5/6/2019 13:59,102,2/24/2022 15:03,0,1
820,OUS-SC,Office of the Undersecretary for Special Concerns,NULL,NULL,NULL,CO,13,2/2/2022 12:31,102,3/2/2022 8:50,0,1
821,OUS-SCB,Office of the Undersecretary for Standards and Capacity Building,USEC. FLORITA R. VILLAR,NULL,OSEC,CO,68,5/6/2019 14:20,102,2/24/2022 15:03,0,1
822,OUS-SP,Office of the Undersecretary for Special Projects,USEC. MARK ALLAN JAY G. YAMBAO,NULL,OSEC,CO,68,5/6/2019 14:15,102,2/24/2022 15:03,0,1
823,OUS-SWD,Office of the Undersecretary for Social Welfare and Development,USEC. DANILO G. PAMONAG,NULL,OSEC,CO,68,4/2/2019 16:26,102,2/24/2022 15:04,0,1
824,PDPB,Policy Development and Planning Bureau,DIR. RHODORA GARCES ALDAY,NULL,OUSPP,CO,16,9/12/2014 17:29,68,NULL,0,2
825,PDPB-GRD,Policy Development and Planning Bureau-Governance and Roadmap Division,OIC DC. LOIDA M. VILLANUEVA,NULL,PDPB,CO,68,5/6/2019 14:31,68,NULL,0,3
826,PDPB-PEAD,Policy Development and Planning Bureau-Policy and External Affairs Division,OIC DC. CATHERINE GRACE M. LAGUNDAY,NULL,PDPB,CO,68,5/6/2019 14:33,68,NULL,0,3
827,PDPB-PMD,Policy Development and Planning Bureau-Planning and Monitoring Division,OIC DC. MARIVIC U. VERGARA,NULL,PDPB,CO,68,5/6/2019 14:32,68,NULL,0,3
828,PDPB-RED,Policy Development and Planning Bureau-Research and Evaluation Division,CYNTHIA B. LAGASCA,NULL,PDPB,CO,68,5/6/2019 14:34,68,NULL,0,3
829,PMB,Program Management Bureau,DIR. WILMA D. NAVIAMOS,NULL,OASSTPRO,CO,68,2/8/2019 11:34,68,NULL,0,2
830,PMB-AF,Program Management Bureau-Administrative and Finance Unit,DIR. WILMA D. NAVIAMOS,NULL,OUS OPERATIONS,CO,68,5/8/2019 15:13,68,NULL,0,3
831,PMB-ARRD,Program Management Bureau-Adoption Resource and Referral Division,OIC DC. IRISH M. OPEÑA,NULL,PMB,CO,68,5/6/2019 15:04,68,NULL,0,3
832,PMB-CDD,Program Management Bureau-Center Development Division,ROSALIE D. DAGULO,NULL,PMB,CO,68,5/6/2019 15:05,68,NULL,0,3
833,PMB-CID,Program Management Bureau-Crisis Intervention Division,OIC DC. IRENE R. MALONG,NULL,PMB,CO,68,5/6/2019 15:06,278,2/2/2022 11:16,0,3
834,PMB-ME,Program Management Bureau-Monitoring and Evaluation Unit,DIR. WILMA D. NAVIAMOS,NULL,PMB,CO,68,5/8/2019 15:40,68,NULL,0,3
835,PMB-NID,Program Management Bureau-National Inspectorate Division,OIC DC. JOANNA L. HIZON,NULL,PMB,CO,68,5/6/2019 15:06,68,NULL,0,3
836,PMB-SPD,Program Management Bureau-Sectoral Programs Division,OIC DC. MIRAMEL G. LAXA,NULL,PMB,CO,68,5/6/2019 15:07,68,NULL,0,3
837,RGMO,Resource Generation and Management Office,NULL,NULL,OASPP,CO,68,5/6/2019 15:09,68,NULL,0,2
838,RMO,Risk Management Office,NULL,NULL,NULL,CO,3,11/12/2021 13:55,14,2/14/2022 9:48,0,2
839,SB,Standards Bureau,OIC-DIR. CYNTHIA V. ILANO,NULL,OASSCB,CO,16,9/12/2014 16:59,68,NULL,0,2
840,SB-SCMD,Standards Bureau-Standards Compliance Monitoring Division,PRISCILA Y. NITAFAN,NULL,SB,CO,68,5/8/2019 16:05,68,NULL,0,3
841,SB-SDD,Standards Bureau-Standards Development Division,OIC DC. ANNA MARIA ALEXA G. LEDESMA,NULL,SB,CO,68,5/6/2019 15:39,68,NULL,0,3
842,SB-SEAD,Standards Bureau-Standards Enforcement and Advocacy Division,OIC DC. CHARITO P. ESTEBAN,NULL,SB,CO,68,5/6/2019 15:40,68,NULL,0,3
843,SLP,Sustainable Livelihood Program,DIR. RESTITUTO B. MACUTO,NULL,OASSPECPRO,CO,16,9/12/2014 17:21,68,NULL,0,2
844,SMS,Social Marketing Service,DIR. IRENE B. DUMLAO,NULL,OASOSEC,CO,16,9/12/2014 16:45,68,NULL,0,2
845,SMS-CAD,Social Marketing Service-Complaints and Assistance Division,NULL,NULL,SMS,CO,68,5/6/2019 15:19,68,NULL,0,3
846,SMS-CDRD,Social Marketing Service-Communication Development and Research Division,ANA MARIE P. DAEP,NULL,SMS,CO,68,5/6/2019 15:19,68,NULL,0,3
847,SMS-MPD,Social Marketing Service-Media Production Division,GENALOR D. FISCHER,NULL,SMS,CO,68,5/6/2019 15:20,68,NULL,0,3
848,SMS-PAAD,Social Marketing Service-Public Affairs and Advocacy Division,MATILDE MYLA B. MONSOD,NULL,SMS,CO,68,5/6/2019 15:21,68,NULL,0,3
849,STB,Social Technology Bureau,OIC DIR. HELEN Y. SUZARA,NULL,OASSCB,CO,16,9/12/2014 17:06,68,NULL,0,2
850,STB-PID,Social Technology Bureau-Pilot Implementation Division,MELVIN C. DAYRIT,NULL,STB,CO,68,5/6/2019 15:28,14,2/24/2022 7:59,0,3
851,STB-PRID,Social Technology Bureau-Promotion And Institutionalization Division,MARILYN B. MORAL,NULL,STB,CO,68,5/6/2019 15:30,14,2/24/2022 8:00,0,3
852,STB-RDD,Social Technology Bureau-Research And Design Division,OIC DC. CAMILLE ANNE F. TAGUBA,NULL,STB,CO,68,5/6/2019 15:31,68,NULL,0,3
853,SWEAP,Social Welfare Employee Association of the Philippines,DIR. LEONARDO C. REYNOSO,NULL,HRMDS,CO,16,5/11/2017 7:45,68,NULL,0,3
854,SWIDB,Social Welfare Institutional Development Bureau,ASEC. NOEL M. MACALALAD,NULL,OASSCB,CO,68,7/31/2018 17:15,68,NULL,0,2
855,SWIDB-CBD,Social Welfare Institutional Development Bureau-Capability Building Division,OIC DC. LEELIN G. DINO,NULL,SWIDB,CO,68,5/6/2019 15:34,68,NULL,0,3
856,SWIDB-KMD,Social Welfare Institutional Development Bureau-Knowledge Management Division,OIC DC. PRECILIA A. DOCUYANAN,NULL,SWIDB,CO,68,5/6/2019 15:35,326,2/2/2022 13:17,0,3
857,SWIDB-LNDD,Social Welfare Institutional Development Bureau-Learning Network Development Division,OIC DC. EFLEDA JOYCE S. CONSULTA,NULL,SWIDB,CO,68,5/6/2019 15:35,68,NULL,0,3
858,UCT,Unconditional Cash Transfer-National Project Management Office,ASEC. NOEL M. MACALALAD,NULL,OASSTPRO,CO,68,4/2/2018 13:35,68,NULL,0,NULL
859,V-FO-4PS-AS,FO Pantawid - Administrative Section,NULL,NULL,V-FO-4PS,5,NULL,NULL,NULL,NULL,0,2
860,V-FO-4PS-BDM,FO Pantawid - Beneficiary Data Management Section,NULL,NULL,V-FO-4PS,5,NULL,NULL,NULL,NULL,0,2
861,V-FO-4PS-CBS,FO Pantawid - Capability Building Division,NULL,NULL,V-FO-4PS,5,NULL,NULL,NULL,NULL,0,2
862,V-FO-4PS-CVS,FO Pantawid - Compliance Verification Section,NULL,NULL,V-FO-4PS,5,NULL,NULL,NULL,NULL,0,2
863,V-FO-4PS-FDS,FO Pantawid - Family Development Section,NULL,NULL,V-FO-4PS,5,NULL,NULL,NULL,NULL,0,2
864,V-FO-4PS-GRS,FO Pantawid - Grievance Redress Section,NULL,NULL,V-FO-4PS,5,NULL,NULL,NULL,NULL,0,2
865,V-FO-4PS-IPD,FO Pantawid - Institutional Partnership Section,NULL,NULL,V-FO-4PS,5,NULL,NULL,NULL,NULL,0,2
866,V-FO-4PS-MCCT,FO Pantawid - Modified Conditional Cash Transfer Section,NULL,NULL,V-FO-4PS,5,NULL,NULL,NULL,NULL,0,2
867,V-FO-4PS-OPS,FO Pantawid - Operation,NULL,NULL,V-FO-4PS,5,NULL,NULL,NULL,NULL,0,2
868,V-FO-4PS-PMES,FO Pantawid - Planning and Monitoring and Evaluation Section,NULL,NULL,V-FO-4PS,5,NULL,NULL,NULL,NULL,0,2
869,V-FO-4PS-RPMO,FO Pantawid Regional Program Management Office,NULL,NULL,V-FO-PROSD,5,NULL,NULL,NULL,NULL,0,2
870,V-FO-4PS-SMU,FO Pantawid - Social Marketing Unit,NULL,NULL,V-FO-4PS,5,NULL,NULL,NULL,NULL,0,2
871,V-FO-4PS-SSDMS,FO Pantawid - Social Services Delivery and Management Section,NULL,NULL,V-FO-4PS,5,NULL,NULL,NULL,NULL,0,2
872,V-FO-AD,FO Administrative Division,NULL,NULL,V-FO-OARDA,5,NULL,NULL,NULL,NULL,0,2
873,V-FO-AD-GSS,FO General Service Section,NULL,NULL,V-FO-AD,5,NULL,NULL,NULL,NULL,0,2
874,V-FO-AD-PS,FO Procurement Section,NULL,NULL,V-FO-AD,5,NULL,NULL,NULL,NULL,0,2
875,V-FO-AD-PSS,FO Property and Supply Section,NULL,NULL,V-FO-AD,5,NULL,NULL,NULL,NULL,0,2
876,V-FO-AD-RAMS,FO Records Management Section,NULL,NULL,V-FO-AD,5,NULL,NULL,NULL,NULL,0,2
877,V-FO-ALL,All DSWD Field Office V,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,0,2
878,V-FO-BAC,FO Bids and Awards Committee,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,0,2
879,V-FO-CBS-MTA,FO Minors Travelling Abroad Office,NULL,NULL,V-FO-PSD-COMBS,5,NULL,NULL,NULL,NULL,0,2
880,V-FO-CBSS-ANVRC,FO A/NVRC Island Cluster,NULL,NULL,V-FO-PSD-CBSS,5,NULL,NULL,NULL,NULL,0,2
881,V-FO-CBSS-RHGW,FO Regional Home for Girls and Women,NULL,NULL,V-FO-PSD-CBSS,5,NULL,NULL,NULL,NULL,0,2
882,V-FO-CBSS-RSCC,FO Reception and Study Center for Children,NULL,NULL,V-FO-PSD-CBSS,5,NULL,NULL,NULL,NULL,0,2
883,V-FO-CBSS-RSCY,FO Regional Rehabilitation Center for Youth,NULL,NULL,V-FO-PSD-CBSS,5,NULL,NULL,NULL,NULL,0,2
884,V-FO-COA,FO Commision on Audit,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,0,2
885,V-FO-COMBS-ARRS,FO Adoption Resource and Referral Section,NULL,NULL,V-FO-PSD-COMBS,5,NULL,NULL,NULL,NULL,0,2
886,V-FO-COMBS-SFP,FO Supplementary Feeding Program,NULL,NULL,V-FO-PSD-COMBS,5,NULL,NULL,NULL,NULL,0,2
887,V-FO-COMBS-SPO,FO Social Pension Office,NULL,NULL,V-FO-PSD-COMBS,5,NULL,NULL,NULL,NULL,0,2
888,V-FO-DRMD,FO Disaster Response Management Division,NULL,NULL,V-FO-OARDO,5,NULL,NULL,NULL,NULL,0,2
889,V-FO-DRMD-DRIMS,FO Regional Response & Information Management Section,NULL,NULL,V-FO-DRMD,5,NULL,NULL,NULL,NULL,0,2
890,V-FO-DRMD-DRRMS,FO Disaster Response Rehabilitation Managment Section,NULL,NULL,V-FO-DRMD,5,NULL,NULL,NULL,NULL,0,2
891,V-FO-DRMD-RROS,FO Regiona Resource Operation Section,NULL,NULL,V-FO-DRMD,5,NULL,NULL,NULL,NULL,0,2
892,V-FO-FMD,FO Financial Management Division,NULL,NULL,V-FO-OARDA,5,NULL,NULL,NULL,NULL,0,2
893,V-FO-FMD-AS,FO Accounting Section,NULL,NULL,V-FO-FMD,5,NULL,NULL,NULL,NULL,0,2
894,V-FO-FMD-BS,FO Budget Section,NULL,NULL,V-FO-FMD,5,NULL,NULL,NULL,NULL,0,2
895,V-FO-FMD-CS,FO Cash Section,NULL,NULL,V-FO-FMD,5,NULL,NULL,NULL,NULL,0,2
896,V-FO-HRMDD,FO Human Resource Management and Development Division,NULL,NULL,V-FO-OARDA,5,NULL,NULL,NULL,NULL,0,2
897,V-FO-HRMDD-HRPPMS,FO Human Resource Planning and Performance Management Section,NULL,NULL,V-FO-HRMDD,5,NULL,NULL,NULL,NULL,0,2
898,V-FO-HRMDD-HRWS,FO Human Resource Welfare Section,NULL,NULL,V-FO-HRMDD,5,NULL,NULL,NULL,NULL,0,2
899,V-FO-HRMDD-LDS,FO Learning and Development Section,NULL,NULL,V-FO-HRMDD,5,NULL,NULL,NULL,NULL,0,2
900,V-FO-HRMDD-PAS,FO Personal Administration Section,NULL,NULL,V-FO-HRMDD,5,NULL,NULL,NULL,NULL,0,2
901,V-FO-IAU,FO Internal Audit Unit,NULL,NULL,V-FO-ORD,5,NULL,NULL,NULL,NULL,0,2
902,V-FO-KC,FO Kalhi-CIDSS PMO,NULL,NULL,V-FO-PROSD,5,NULL,NULL,NULL,NULL,0,2
903,V-FO-LU,FO Legal Unit,NULL,NULL,V-FO-ORD,5,NULL,NULL,NULL,NULL,0,2
904,V-FO-OARDA,FO Office of Assistant Regional Director for Administration,NULL,NULL,V-FO-ORD,5,NULL,NULL,NULL,NULL,0,2
905,V-FO-OARDO,FO Office of Assistant Regional Director for Operation,NULL,NULL,V-FO-ORD,5,NULL,NULL,NULL,NULL,0,2
906,V-FO-ORD,FO Office of the Regional Director,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,0,2
907,V-FO-ORD-STU,FO Social Technology Unit,NULL,NULL,V-FO-ORD,5,NULL,NULL,NULL,NULL,0,2
908,V-FO-PPD,FO Policy and Plans Division,NULL,NULL,V-FO-ORD,5,NULL,NULL,NULL,NULL,0,2
909,V-FO-PPD-ICT,FO Information & Planning Communication Technology Section,NULL,NULL,V-FO-ORD,5,NULL,NULL,NULL,NULL,0,2
910,V-FO-PPD-NHTS,FO National Household Targetting Section,NULL,NULL,V-FO-ORD,5,NULL,NULL,NULL,NULL,0,2
911,V-FO-PPD-PDPS,FO Policy Development and Planning Section,NULL,NULL,V-FO-PPD,5,NULL,NULL,NULL,NULL,0,2
912,V-FO-PPD-SS,FO Standard Section,NULL,NULL,V-FO-ORD,5,NULL,NULL,NULL,NULL,0,2
913,V-FO-PPD-UCT,FO Unconditional Cash Transfer,NULL,NULL,V-FO-PPD,5,NULL,NULL,NULL,NULL,0,2
914,V-FO-PROMSD,FO Promotive Service Division,NULL,NULL,V-FO-OARDO,5,NULL,NULL,NULL,NULL,0,2
915,V-FO-PROMSD-EPAHP,FO Enhance Partnership Against Hunger and Poverty,NULL,NULL,V-FO-PROMSD,5,NULL,NULL,NULL,NULL,0,2
916,V-FO-PROMSD-SLP,FO Sustainable Livelihood Program PMO,NULL,NULL,V-FO-PROSD,5,NULL,NULL,NULL,NULL,0,2
917,V-FO-PSD,FO Protective Service Division,NULL,NULL,V-FO-OARDO,5,NULL,NULL,NULL,NULL,0,2
918,V-FO-PSD-CBS,FO Capacity Building Section,NULL,NULL,V-FO-PSD,5,NULL,NULL,NULL,NULL,0,2
919,V-FO-PSD-CBSS,FO Center Based Services Section,NULL,NULL,V-FO-PSD,5,NULL,NULL,NULL,NULL,0,2
920,V-FO-PSD-CIS,FO Crisis Intervention Section,NULL,NULL,V-FO-PSD,5,NULL,NULL,NULL,NULL,0,2
921,V-FO-PSD-COMBS,FO Community Based Services Section,NULL,NULL,V-FO-PSD,5,NULL,NULL,NULL,NULL,0,2
922,V-FO-SMU,FO Social Marketing Unit,NULL,NULL,V-FO-ORD,5,NULL,NULL,NULL,NULL,0,2
923,VI-FO-4PS-AS,FO Pantawid - Administrative Section,NULL,NULL,VI-FO-4PS,6,NULL,NULL,NULL,NULL,0,2
924,VI-FO-4PS-BDM,FO Pantawid - Beneficiary Data Management Section,NULL,NULL,VI-FO-4PS,6,NULL,NULL,NULL,NULL,0,2
925,VI-FO-4PS-CBS,FO Pantawid - Capability Building Division,NULL,NULL,VI-FO-4PS,6,NULL,NULL,NULL,NULL,0,2
926,VI-FO-4PS-CVS,FO Pantawid - Compliance Verification Section,NULL,NULL,VI-FO-4PS,6,NULL,NULL,NULL,NULL,0,2
927,VI-FO-4PS-FDS,FO Pantawid - Family Development Section,NULL,NULL,VI-FO-4PS,6,NULL,NULL,NULL,NULL,0,2
928,VI-FO-4PS-GRS,FO Pantawid - Grievance Redress Section,NULL,NULL,VI-FO-4PS,6,NULL,NULL,NULL,NULL,0,2
929,VI-FO-4PS-IPD,FO Pantawid - Institutional Partnership Section,NULL,NULL,VI-FO-4PS,6,NULL,NULL,NULL,NULL,0,2
930,VI-FO-4PS-MCCT,FO Pantawid - Modified Conditional Cash Transfer Section,NULL,NULL,VI-FO-4PS,6,NULL,NULL,NULL,NULL,0,2
931,VI-FO-4PS-OPS,FO Pantawid - Operation,NULL,NULL,VI-FO-4PS,6,NULL,NULL,NULL,NULL,0,2
932,VI-FO-4PS-PMES,FO Pantawid - Planning and Monitoring and Evaluation Section,NULL,NULL,VI-FO-4PS,6,NULL,NULL,NULL,NULL,0,2
933,VI-FO-4PS-RPMO,FO Pantawid Regional Program Management Office,NULL,NULL,VI-FO-PROSD,6,NULL,NULL,NULL,NULL,0,2
934,VI-FO-4PS-SMU,FO Pantawid - Social Marketing Unit,NULL,NULL,VI-FO-4PS,6,NULL,NULL,NULL,NULL,0,2
935,VI-FO-4PS-SSDMS,FO Pantawid - Social Services Delivery and Management Section,NULL,NULL,VI-FO-4PS,6,NULL,NULL,NULL,NULL,0,2
936,VI-FO-AD,FO Administrative Division,NULL,NULL,VI-FO-OARDA,6,NULL,NULL,NULL,NULL,0,2
937,VI-FO-AD-GSS,FO General Service Section,NULL,NULL,VI-FO-AD,6,NULL,NULL,NULL,NULL,0,2
938,VI-FO-AD-PS,FO Procurement Section,NULL,NULL,VI-FO-AD,6,NULL,NULL,NULL,NULL,0,2
939,VI-FO-AD-PSS,FO Property and Supply Section,NULL,NULL,VI-FO-AD,6,NULL,NULL,NULL,NULL,0,2
940,VI-FO-AD-RAMS,FO Records Management Section,NULL,NULL,VI-FO-AD,6,NULL,NULL,NULL,NULL,0,2
941,VI-FO-ALL,All DSWD Field Office VI,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,0,2
